formation_id,gid,role_in_formation,member_evidence
BRG-001,100000004765639100,detached,"peripheral, depth=2, seed=False; inside this formation receives 5,000 KZT and sends 11,000 KZT (100% of its 11,000 KZT outflow)"
BRG-001,100000005496254100,detached,"terminal, depth=1, seed=False; inside this formation receives 12,700 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-001,100000005584222100,detached,"peripheral, depth=1, seed=False; inside this formation receives 192,717 KZT and sends 108,587 KZT (100% of its 108,587 KZT outflow)"
BRG-001,100000006687202100,detached,"terminal, depth=1, seed=False; inside this formation receives 50,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-001,100000006866783100,cut_vertex,"distributor, depth=0, seed=True; inside this formation receives 0 KZT and sends 1,120,391 KZT (28% of its 3,948,037 KZT outflow) [breaking point]"
BRG-001,100000008066326100,detached,"terminal, depth=1, seed=False; inside this formation receives 19,320 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-001,100000008071620100,detached,"terminal, depth=1, seed=False; inside this formation receives 46,968 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-001,100000008502995100,detached,"terminal, depth=3, seed=False; inside this formation receives 25,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-001,100000008686234100,detached,"terminal, depth=1, seed=False; inside this formation receives 39,778 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000000018102100,detached,"abstained_boundary, depth=4, seed=False; inside this formation receives 7,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000000288317100,detached,"peripheral, depth=3, seed=False; inside this formation receives 50,000 KZT and sends 53,500 KZT (100% of its 53,500 KZT outflow)"
BRG-002,100000000299820100,detached,"abstained_boundary, depth=4, seed=False; inside this formation receives 10,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000000534581100,detached,"peripheral, depth=3, seed=False; inside this formation receives 46,972 KZT and sends 40,000 KZT (100% of its 40,000 KZT outflow)"
BRG-002,100000000764836100,detached,"peripheral, depth=3, seed=False; inside this formation receives 251,716 KZT and sends 50,000 KZT (100% of its 50,000 KZT outflow)"
BRG-002,100000000795374100,detached,"terminal, depth=3, seed=False; inside this formation receives 50,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000000926078100,detached,"abstained_boundary, depth=4, seed=False; inside this formation receives 250,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000001138283100,detached,"peripheral, depth=3, seed=False; inside this formation receives 81,805 KZT and sends 50,000 KZT (100% of its 50,000 KZT outflow)"
BRG-002,100000001220124100,detached,"abstained_boundary, depth=4, seed=False; inside this formation receives 40,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000001373265100,detached,"abstained_single_observation, depth=3, seed=False; inside this formation receives 142,482 KZT and sends 5,000 KZT (100% of its 5,000 KZT outflow)"
BRG-002,100000001598625100,detached,"abstained_boundary, depth=4, seed=False; inside this formation receives 25,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000001600934100,detached,"peripheral, depth=3, seed=False; inside this formation receives 180,300 KZT and sends 11,000 KZT (100% of its 11,000 KZT outflow)"
BRG-002,100000001845505100,detached,"abstained_boundary, depth=4, seed=False; inside this formation receives 20,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000001853812100,detached,"terminal, depth=3, seed=False; inside this formation receives 70,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000002232266100,detached,"terminal, depth=3, seed=False; inside this formation receives 45,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000002369454100,detached,"abstained_boundary, depth=4, seed=False; inside this formation receives 25,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000002534091100,detached,"terminal, depth=3, seed=False; inside this formation receives 22,200 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000002697752100,detached,"terminal, depth=3, seed=False; inside this formation receives 100,320 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000002704875100,detached,"terminal, depth=1, seed=False; inside this formation receives 112,676 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000002723538100,detached,"peripheral, depth=2, seed=False; inside this formation receives 70,647 KZT and sends 212,200 KZT (38% of its 560,499 KZT outflow)"
BRG-002,100000002752565100,detached,"abstained_boundary, depth=4, seed=False; inside this formation receives 57,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000002994441100,detached,"abstained_boundary, depth=4, seed=False; inside this formation receives 5,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000003073635100,detached,"terminal, depth=3, seed=False; inside this formation receives 129,231 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000003078839100,detached,"abstained_boundary, depth=4, seed=False; inside this formation receives 14,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000003097947100,detached,"abstained_boundary, depth=4, seed=False; inside this formation receives 52,980 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000003152964100,detached,"abstained_single_observation, depth=3, seed=False; inside this formation receives 141,847 KZT and sends 5,500 KZT (100% of its 5,500 KZT outflow)"
BRG-002,100000003186579100,detached,"abstained_boundary, depth=4, seed=False; inside this formation receives 110,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000003215448100,detached,"peripheral, depth=3, seed=False; inside this formation receives 91,309 KZT and sends 124,000 KZT (100% of its 124,000 KZT outflow)"
BRG-002,100000003271151100,detached,"terminal, depth=3, seed=False; inside this formation receives 127,294 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000003366471100,detached,"peripheral, depth=3, seed=False; inside this formation receives 193,524 KZT and sends 20,000 KZT (100% of its 20,000 KZT outflow)"
BRG-002,100000003561031100,detached,"abstained_single_observation, depth=3, seed=False; inside this formation receives 13,300 KZT and sends 5,000 KZT (100% of its 5,000 KZT outflow)"
BRG-002,100000003626268100,detached,"abstained_boundary, depth=4, seed=False; inside this formation receives 5,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000003711830100,detached,"terminal, depth=3, seed=False; inside this formation receives 50,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000003968044100,detached,"peripheral, depth=3, seed=False; inside this formation receives 0 KZT and sends 291,000 KZT (94% of its 311,000 KZT outflow)"
BRG-002,100000004177936100,detached,"abstained_boundary, depth=4, seed=False; inside this formation receives 10,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000004217419100,detached,"peripheral, depth=3, seed=False; inside this formation receives 80,000 KZT and sends 7,700 KZT (100% of its 7,700 KZT outflow)"
BRG-002,100000004265639100,detached,"abstained_boundary, depth=4, seed=False; inside this formation receives 10,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000004336228100,detached,"terminal, depth=3, seed=False; inside this formation receives 51,407 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000004379306100,detached,"abstained_boundary, depth=4, seed=False; inside this formation receives 15,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000004403548100,detached,"abstained_boundary, depth=4, seed=False; inside this formation receives 5,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000004488265100,detached,"terminal, depth=3, seed=False; inside this formation receives 38,740 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000004569637100,detached,"abstained_boundary, depth=4, seed=False; inside this formation receives 5,500 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000004679953100,detached,"peripheral, depth=1, seed=False; inside this formation receives 163,767 KZT and sends 0 KZT (0% of its 34,100 KZT outflow)"
BRG-002,100000004975919100,detached,"peripheral, depth=3, seed=False; inside this formation receives 22,351 KZT and sends 15,000 KZT (100% of its 15,000 KZT outflow)"
BRG-002,100000004981068100,detached,"abstained_boundary, depth=4, seed=False; inside this formation receives 10,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000004984689100,detached,"terminal, depth=3, seed=False; inside this formation receives 53,030 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000004991593100,detached,"abstained_boundary, depth=4, seed=False; inside this formation receives 45,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000005048668100,detached,"peripheral, depth=3, seed=False; inside this formation receives 0 KZT and sends 115,000 KZT (72% of its 159,400 KZT outflow)"
BRG-002,100000005140601100,detached,"peripheral, depth=2, seed=False; inside this formation receives 36,000 KZT and sends 180,300 KZT (92% of its 195,300 KZT outflow)"
BRG-002,100000005357705100,detached,"peripheral, depth=3, seed=False; inside this formation receives 52,595 KZT and sends 387,080 KZT (100% of its 387,080 KZT outflow)"
BRG-002,100000005367180100,detached,"abstained_boundary, depth=4, seed=False; inside this formation receives 7,700 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000005834479100,detached,"peripheral, depth=2, seed=False; inside this formation receives 0 KZT and sends 9,000 KZT (62% of its 14,470 KZT outflow)"
BRG-002,100000005979037100,detached,"abstained_boundary, depth=4, seed=False; inside this formation receives 60,300 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000006416061100,detached,"abstained_boundary, depth=4, seed=False; inside this formation receives 30,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000006641671100,detached,"transit, depth=3, seed=False; inside this formation receives 22,000 KZT and sends 25,000 KZT (100% of its 25,000 KZT outflow)"
BRG-002,100000006735545100,detached,"abstained_boundary, depth=4, seed=False; inside this formation receives 5,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000006866831100,detached,"abstained_boundary, depth=4, seed=False; inside this formation receives 16,500 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000007071852100,detached,"abstained_boundary, depth=4, seed=False; inside this formation receives 195,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000007197866100,detached,"abstained_single_observation, depth=3, seed=False; inside this formation receives 20,000 KZT and sends 15,000 KZT (100% of its 15,000 KZT outflow)"
BRG-002,100000008029279100,detached,"terminal, depth=3, seed=False; inside this formation receives 17,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000008077552100,detached,"terminal, depth=3, seed=False; inside this formation receives 214,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000008097580100,detached,"terminal, depth=3, seed=False; inside this formation receives 25,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000008172721100,detached,"abstained_boundary, depth=4, seed=False; inside this formation receives 168,335 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000008279405100,detached,"terminal, depth=3, seed=False; inside this formation receives 234,738 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000008337304100,detached,"abstained_boundary, depth=4, seed=False; inside this formation receives 105,465 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000008473765100,detached,"terminal, depth=3, seed=False; inside this formation receives 30,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000008503177100,detached,"terminal, depth=3, seed=False; inside this formation receives 33,951 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000008603629100,cut_vertex,"distributor, depth=2, seed=False; inside this formation receives 286,000 KZT and sends 3,178,792 KZT (64% of its 4,986,156 KZT outflow) [breaking point]"
BRG-002,100000008620570100,detached,"peripheral, depth=3, seed=False; inside this formation receives 80,000 KZT and sends 10,000 KZT (31% of its 31,800 KZT outflow)"
BRG-002,100000008686214100,detached,"terminal, depth=3, seed=False; inside this formation receives 25,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000008729597100,detached,"terminal, depth=3, seed=False; inside this formation receives 83,090 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-002,100000008732488100,detached,"abstained_single_observation, depth=3, seed=False; inside this formation receives 137,000 KZT and sends 10,000 KZT (100% of its 10,000 KZT outflow)"
BRG-002,100000008739887100,detached,"peripheral, depth=3, seed=False; inside this formation receives 141,000 KZT and sends 307,000 KZT (100% of its 307,000 KZT outflow)"
BRG-003,100000000018102100,detached,"abstained_boundary, depth=4, seed=False; inside this formation receives 7,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-003,100000000288317100,cut_vertex,"peripheral, depth=3, seed=False; inside this formation receives 0 KZT and sends 53,500 KZT (100% of its 53,500 KZT outflow) [breaking point]"
BRG-003,100000006416061100,detached,"abstained_boundary, depth=4, seed=False; inside this formation receives 30,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-003,100000006866831100,detached,"abstained_boundary, depth=4, seed=False; inside this formation receives 16,500 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-004,100000000031787100,detached,"transit, depth=2, seed=False; inside this formation receives 90,000 KZT and sends 90,000 KZT (100% of its 90,000 KZT outflow)"
BRG-004,100000000267734100,detached,"peripheral, depth=1, seed=False; inside this formation receives 180,000 KZT and sends 282,000 KZT (100% of its 282,000 KZT outflow)"
BRG-004,100000000274067100,detached,"peripheral, depth=1, seed=False; inside this formation receives 517,704 KZT and sends 2,969,000 KZT (100% of its 2,969,000 KZT outflow)"
BRG-004,100000001601320100,detached,"transit, depth=2, seed=False; inside this formation receives 43,500 KZT and sends 46,200 KZT (100% of its 46,200 KZT outflow)"
BRG-004,100000001677929100,detached,"peripheral, depth=2, seed=False; inside this formation receives 126,777 KZT and sends 286,098 KZT (100% of its 286,098 KZT outflow)"
BRG-004,100000001740277100,detached,"abstained_single_observation, depth=3, seed=False; inside this formation receives 8,700 KZT and sends 5,000 KZT (100% of its 5,000 KZT outflow)"
BRG-004,100000001929088100,detached,"terminal, depth=1, seed=False; inside this formation receives 210,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-004,100000002340562100,detached,"terminal, depth=2, seed=False; inside this formation receives 36,650 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-004,100000002394199100,detached,"peripheral, depth=3, seed=False; inside this formation receives 277,398 KZT and sends 76,777 KZT (100% of its 76,777 KZT outflow)"
BRG-004,100000002591469100,detached,"terminal, depth=1, seed=False; inside this formation receives 235,670 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-004,100000002635780100,detached,"terminal, depth=2, seed=False; inside this formation receives 163,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-004,100000002648315100,detached,"peripheral, depth=1, seed=False; inside this formation receives 132,000 KZT and sends 76,000 KZT (100% of its 76,000 KZT outflow)"
BRG-004,100000002744581100,detached,"terminal, depth=2, seed=False; inside this formation receives 12,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-004,100000002762076100,detached,"peripheral, depth=1, seed=False; inside this formation receives 89,450 KZT and sends 30,000 KZT (100% of its 30,000 KZT outflow)"
BRG-004,100000002794197100,detached,"terminal, depth=1, seed=False; inside this formation receives 30,100 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-004,100000002842337100,detached,"terminal, depth=2, seed=False; inside this formation receives 50,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-004,100000002844652100,detached,"terminal, depth=1, seed=False; inside this formation receives 61,360 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-004,100000002870937100,detached,"terminal, depth=1, seed=False; inside this formation receives 83,700 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-004,100000002872399100,detached,"terminal, depth=3, seed=False; inside this formation receives 1,090,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-004,100000002894076100,detached,"terminal, depth=1, seed=False; inside this formation receives 741,782 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-004,100000002921047100,detached,"peripheral, depth=1, seed=False; inside this formation receives 175,000 KZT and sends 163,000 KZT (100% of its 163,000 KZT outflow)"
BRG-004,100000002958343100,detached,"peripheral, depth=2, seed=False; inside this formation receives 2,900,000 KZT and sends 1,390,000 KZT (100% of its 1,390,000 KZT outflow)"
BRG-004,100000003044518100,detached,"terminal, depth=1, seed=False; inside this formation receives 34,423 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-004,100000003158727100,detached,"terminal, depth=1, seed=False; inside this formation receives 176,440 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-004,100000003188607100,detached,"abstained_single_observation, depth=2, seed=False; inside this formation receives 18,000 KZT and sends 5,000 KZT (100% of its 5,000 KZT outflow)"
BRG-004,100000003377795100,detached,"terminal, depth=1, seed=False; inside this formation receives 7,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-004,100000003831324100,detached,"terminal, depth=1, seed=False; inside this formation receives 200,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-004,100000004096559100,detached,"terminal, depth=3, seed=False; inside this formation receives 46,200 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-004,100000004130144100,detached,"terminal, depth=1, seed=False; inside this formation receives 200,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-004,100000004573782100,detached,"terminal, depth=2, seed=False; inside this formation receives 15,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-004,100000004613582100,detached,"abstained_single_observation, depth=3, seed=False; inside this formation receives 5,000 KZT and sends 9,500 KZT (100% of its 9,500 KZT outflow)"
BRG-004,100000004687099100,detached,"terminal, depth=2, seed=False; inside this formation receives 30,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-004,100000004950490100,detached,"terminal, depth=2, seed=False; inside this formation receives 10,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-004,100000005082652100,detached,"terminal, depth=3, seed=False; inside this formation receives 30,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-004,100000005588444100,detached,"terminal, depth=1, seed=False; inside this formation receives 12,300 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-004,100000005608515100,detached,"terminal, depth=2, seed=False; inside this formation receives 64,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-004,100000006490557100,detached,"terminal, depth=2, seed=False; inside this formation receives 5,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-004,100000006989106100,detached,"terminal, depth=2, seed=False; inside this formation receives 64,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-004,100000007536804100,detached,"peripheral, depth=1, seed=False; inside this formation receives 100,000 KZT and sends 55,000 KZT (100% of its 55,000 KZT outflow)"
BRG-004,100000007641801100,detached,"terminal, depth=1, seed=False; inside this formation receives 200,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-004,100000007747786100,cut_vertex,"peripheral, depth=0, seed=True; inside this formation receives 0 KZT and sends 3,126,649 KZT (74% of its 4,238,009 KZT outflow) [breaking point]"
BRG-004,100000007861311100,detached,"terminal, depth=2, seed=False; inside this formation receives 45,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-004,100000008219168100,detached,"terminal, depth=1, seed=False; inside this formation receives 53,200 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-004,100000008349675100,detached,"peripheral, depth=1, seed=False; inside this formation receives 46,520 KZT and sends 36,650 KZT (100% of its 36,650 KZT outflow)"
BRG-004,100000008655035100,detached,"terminal, depth=2, seed=False; inside this formation receives 30,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-005,100000000031787100,detached,"transit, depth=2, seed=False; inside this formation receives 90,000 KZT and sends 90,000 KZT (100% of its 90,000 KZT outflow)"
BRG-005,100000000267734100,cut_vertex,"peripheral, depth=1, seed=False; inside this formation receives 60,000 KZT and sends 282,000 KZT (100% of its 282,000 KZT outflow) [breaking point]"
BRG-005,100000001601320100,detached,"transit, depth=2, seed=False; inside this formation receives 43,500 KZT and sends 46,200 KZT (100% of its 46,200 KZT outflow)"
BRG-005,100000002842337100,detached,"terminal, depth=2, seed=False; inside this formation receives 50,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-005,100000003188607100,detached,"abstained_single_observation, depth=2, seed=False; inside this formation receives 18,000 KZT and sends 5,000 KZT (100% of its 5,000 KZT outflow)"
BRG-005,100000004096559100,detached,"terminal, depth=3, seed=False; inside this formation receives 46,200 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-005,100000004573782100,detached,"terminal, depth=2, seed=False; inside this formation receives 15,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-005,100000004613582100,detached,"abstained_single_observation, depth=3, seed=False; inside this formation receives 5,000 KZT and sends 9,500 KZT (100% of its 9,500 KZT outflow)"
BRG-005,100000004687099100,detached,"terminal, depth=2, seed=False; inside this formation receives 30,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-005,100000005082652100,detached,"terminal, depth=3, seed=False; inside this formation receives 30,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-005,100000007861311100,detached,"terminal, depth=2, seed=False; inside this formation receives 45,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-006,100000000041368100,detached,"terminal, depth=1, seed=False; inside this formation receives 160,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-006,100000000561160100,detached,"abstained_boundary, depth=4, seed=False; inside this formation receives 240,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-006,100000000596954100,detached,"peripheral, depth=2, seed=False; inside this formation receives 120,000 KZT and sends 48,100 KZT (100% of its 48,100 KZT outflow)"
BRG-006,100000000810551100,detached,"abstained_single_observation, depth=1, seed=False; inside this formation receives 100,000 KZT and sends 0 KZT (0% of its 7,100 KZT outflow)"
BRG-006,100000000941942100,detached,"terminal, depth=1, seed=False; inside this formation receives 130,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-006,100000000955529100,detached,"abstained_single_observation, depth=3, seed=False; inside this formation receives 0 KZT and sends 63,500 KZT (100% of its 63,500 KZT outflow)"
BRG-006,100000000998559100,detached,"terminal, depth=1, seed=False; inside this formation receives 100,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-006,100000001114385100,detached,"terminal, depth=2, seed=False; inside this formation receives 29,500 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-006,100000001145749100,detached,"terminal, depth=3, seed=False; inside this formation receives 10,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-006,100000001194266100,detached,"terminal, depth=1, seed=False; inside this formation receives 50,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-006,100000001362940100,detached,"terminal, depth=1, seed=False; inside this formation receives 81,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-006,100000001527186100,detached,"terminal, depth=1, seed=False; inside this formation receives 678,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-006,100000001554432100,detached,"terminal, depth=1, seed=False; inside this formation receives 53,920 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-006,100000001703168100,detached,"abstained_single_observation, depth=2, seed=False; inside this formation receives 45,000 KZT and sends 90,000 KZT (100% of its 90,000 KZT outflow)"
BRG-006,100000001746925100,detached,"abstained_single_observation, depth=1, seed=False; inside this formation receives 65,250 KZT and sends 0 KZT (0% of its 5,000 KZT outflow)"
BRG-006,100000002188829100,detached,"terminal, depth=1, seed=False; inside this formation receives 400,000 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-006,100000002480800100,detached,"terminal, depth=1, seed=False; inside this formation receives 569,251 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-006,100000002492277100,detached,"terminal, depth=2, seed=False; inside this formation receives 138,500 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-006,100000002565277100,detached,"terminal, depth=1, seed=False; inside this formation receives 483,319 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-006,100000002621949100,detached,"terminal, depth=1, seed=False; inside this formation receives 164,612 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-006,100000002666248100,detached,"terminal, depth=1, seed=False; inside this formation receives 70,032 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-006,100000002847207100,detached,"terminal, depth=1, seed=False; inside this formation receives 46,243 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
BRG-006,100000002864256100,detached,"terminal, depth=1, seed=False; inside this formation receives 135,780 KZT and sends 0 KZT (0% of its 0 KZT outflow)"
